Timestamp,Object,Confidence,Bounding Box
2025-03-06 03:23:02.627703,person,0.56,"(0, 113, 197, 745)"
2025-03-06 03:23:02.690711,clock,0.76,"(411, 49, 757, 375)"
2025-03-06 03:23:02.758894,clock,0.85,"(419, 36, 763, 372)"
2025-03-06 03:23:02.826511,clock,0.73,"(435, 53, 802, 397)"
2025-03-06 03:23:02.892523,person,0.51,"(0, 92, 209, 1065)"
2025-03-06 03:23:02.958411,person,0.60,"(0, 111, 204, 1068)"
2025-03-06 03:23:02.958714,clock,0.59,"(444, 66, 805, 401)"
2025-03-06 03:23:03.028457,clock,0.68,"(436, 29, 809, 381)"
2025-03-06 03:23:03.028742,person,0.55,"(0, 83, 206, 1065)"
2025-03-06 03:23:03.092505,clock,0.57,"(424, 15, 800, 372)"
2025-03-06 03:23:03.092736,person,0.54,"(0, 83, 201, 726)"
2025-03-06 03:23:03.159078,person,0.57,"(0, 82, 208, 1066)"
2025-03-06 03:23:03.226345,person,0.59,"(0, 71, 204, 1067)"
2025-03-06 03:23:03.226680,person,0.54,"(0, 41, 196, 723)"
2025-03-06 03:23:03.292217,person,0.51,"(0, 85, 205, 725)"
2025-03-06 03:23:03.359695,person,0.55,"(0, 76, 201, 715)"
2025-03-06 03:23:03.428068,person,0.59,"(0, 74, 202, 718)"
2025-03-06 03:23:03.518382,person,0.70,"(0, 68, 198, 715)"
2025-03-06 03:23:03.594879,person,0.63,"(0, 76, 196, 712)"
2025-03-06 03:23:03.660876,person,0.58,"(0, 63, 190, 709)"
2025-03-06 03:23:03.726474,person,0.60,"(0, 62, 200, 708)"
2025-03-06 03:23:03.794865,clock,0.60,"(359, 25, 705, 375)"
2025-03-06 03:23:03.795063,person,0.55,"(0, 75, 202, 716)"
2025-03-06 03:23:03.861443,clock,0.74,"(350, 53, 706, 407)"
2025-03-06 03:23:03.862059,person,0.57,"(0, 42, 197, 708)"
2025-03-06 03:23:03.928132,clock,0.72,"(356, 80, 708, 423)"
2025-03-06 03:23:03.928349,person,0.64,"(0, 75, 204, 709)"
2025-03-06 03:23:03.995110,person,0.55,"(0, 70, 206, 712)"
2025-03-06 03:23:04.127138,clock,0.65,"(400, 138, 746, 490)"
2025-03-06 03:23:04.127616,person,0.51,"(0, 74, 203, 699)"
2025-03-06 03:23:04.193395,clock,0.82,"(406, 157, 752, 495)"
2025-03-06 03:23:04.264672,clock,0.69,"(409, 153, 768, 493)"
2025-03-06 03:23:04.328253,person,0.63,"(0, 58, 210, 1067)"
2025-03-06 03:23:04.328769,clock,0.56,"(412, 162, 767, 517)"
2025-03-06 03:23:04.395586,person,0.65,"(0, 63, 212, 1067)"
2025-03-06 03:23:04.464847,person,0.53,"(0, 56, 209, 1067)"
2025-03-06 03:23:04.465243,person,0.51,"(0, 44, 200, 692)"
2025-03-06 03:23:04.551530,person,0.52,"(0, 64, 209, 1065)"
2025-03-06 03:23:04.670964,person,0.57,"(0, 58, 199, 689)"
2025-03-06 03:23:04.734950,clock,0.71,"(421, 163, 798, 517)"
2025-03-06 03:23:04.735373,person,0.54,"(0, 44, 199, 692)"
2025-03-06 03:23:04.806789,clock,0.71,"(426, 171, 799, 512)"
2025-03-06 03:23:04.807380,person,0.52,"(0, 46, 194, 687)"
2025-03-06 03:23:04.870880,person,0.67,"(0, 57, 195, 685)"
2025-03-06 03:23:04.871217,clock,0.54,"(445, 172, 819, 539)"
2025-03-06 03:23:04.935561,person,0.54,"(0, 42, 198, 688)"
2025-03-06 03:23:05.073408,person,0.51,"(0, 40, 194, 690)"
2025-03-06 03:23:05.137262,clock,0.62,"(531, 250, 881, 591)"
2025-03-06 03:23:05.204505,clock,0.83,"(548, 261, 899, 606)"
2025-03-06 03:23:05.271603,person,0.55,"(0, 61, 204, 691)"
2025-03-06 03:23:05.332255,clock,0.79,"(593, 271, 944, 617)"
2025-03-06 03:23:05.332486,person,0.52,"(0, 38, 203, 693)"
2025-03-06 03:23:05.397720,clock,0.81,"(609, 286, 949, 617)"
2025-03-06 03:23:05.398052,person,0.61,"(0, 61, 207, 692)"
2025-03-06 03:23:05.465935,clock,0.82,"(616, 281, 963, 616)"
2025-03-06 03:23:05.466513,person,0.64,"(0, 54, 207, 695)"
2025-03-06 03:23:05.563529,person,0.64,"(0, 58, 206, 691)"
2025-03-06 03:23:05.563765,clock,0.63,"(636, 281, 971, 609)"
2025-03-06 03:23:05.636041,clock,0.73,"(676, 280, 1015, 621)"
2025-03-06 03:23:05.636636,person,0.54,"(0, 60, 213, 695)"
2025-03-06 03:23:05.698953,clock,0.75,"(696, 287, 1034, 634)"
2025-03-06 03:23:05.767075,clock,0.74,"(706, 296, 1053, 640)"
2025-03-06 03:23:05.835558,clock,0.79,"(711, 303, 1050, 644)"
2025-03-06 03:23:05.897454,clock,0.85,"(726, 310, 1049, 643)"
2025-03-06 03:23:05.897750,person,0.57,"(0, 61, 210, 696)"
2025-03-06 03:23:05.964457,clock,0.72,"(735, 311, 1060, 640)"
2025-03-06 03:23:05.964924,person,0.57,"(0, 43, 205, 695)"
2025-03-06 03:23:06.034894,clock,0.79,"(730, 310, 1059, 636)"
2025-03-06 03:23:06.035228,person,0.59,"(0, 46, 203, 694)"
2025-03-06 03:23:06.035493,person,0.52,"(0, 61, 211, 1068)"
2025-03-06 03:23:06.102765,clock,0.81,"(731, 304, 1062, 634)"
2025-03-06 03:23:06.103189,person,0.61,"(0, 47, 207, 695)"
2025-03-06 03:23:06.103360,person,0.52,"(0, 62, 212, 1068)"
2025-03-06 03:23:06.167707,clock,0.81,"(724, 311, 1057, 636)"
2025-03-06 03:23:06.167985,person,0.53,"(0, 53, 209, 695)"
2025-03-06 03:23:06.235524,clock,0.81,"(726, 310, 1062, 639)"
2025-03-06 03:23:06.236269,person,0.52,"(0, 46, 206, 695)"
2025-03-06 03:23:06.236445,person,0.52,"(0, 62, 213, 1068)"
2025-03-06 03:23:08.444725,person,0.75,"(0, 33, 218, 1070)"
2025-03-06 03:23:08.498424,person,0.61,"(0, 67, 214, 699)"
2025-03-06 03:23:08.570612,person,0.61,"(0, 59, 233, 1077)"
2025-03-06 03:23:08.698929,person,0.63,"(0, 4, 1044, 754)"
2025-03-06 03:23:08.762188,person,0.60,"(1, 5, 1004, 707)"
2025-03-06 03:23:08.833078,person,0.60,"(1, 4, 968, 716)"
2025-03-06 03:23:08.901364,person,0.60,"(0, 21, 938, 707)"
2025-03-06 03:23:08.965657,person,0.67,"(0, 53, 896, 725)"
2025-03-06 03:23:08.965849,person,0.54,"(1, 59, 897, 1064)"
2025-03-06 03:23:09.035149,person,0.68,"(0, 59, 880, 1067)"
2025-03-06 03:23:09.097367,person,0.76,"(0, 65, 835, 1066)"
2025-03-06 03:23:09.166227,person,0.61,"(0, 84, 819, 765)"
2025-03-06 03:23:09.166451,person,0.58,"(0, 71, 816, 1063)"
2025-03-06 03:23:09.166668,bird,0.54,"(1, 475, 249, 682)"
2025-03-06 03:23:09.231339,person,0.77,"(0, 86, 801, 1069)"
2025-03-06 03:23:09.296465,person,0.88,"(1, 101, 809, 1070)"
2025-03-06 03:23:09.366249,person,0.89,"(1, 100, 807, 1066)"
2025-03-06 03:23:09.433227,person,0.88,"(2, 71, 804, 1065)"
2025-03-06 03:23:09.498788,person,0.85,"(1, 55, 801, 1065)"
2025-03-06 03:23:09.499227,person,0.53,"(1678, 228, 1918, 1066)"
2025-03-06 03:23:09.573637,person,0.88,"(1, 51, 808, 1064)"
2025-03-06 03:23:09.573829,person,0.79,"(1644, 12, 1918, 1067)"
2025-03-06 03:23:09.672064,person,0.82,"(2, 44, 804, 1063)"
2025-03-06 03:23:09.672296,person,0.78,"(1618, 12, 1918, 1065)"
2025-03-06 03:23:09.750050,person,0.74,"(1517, 7, 1918, 1065)"
2025-03-06 03:23:09.750574,remote,0.59,"(454, 574, 624, 694)"
2025-03-06 03:23:09.750724,person,0.55,"(0, 52, 714, 1037)"
2025-03-06 03:23:09.901147,person,0.74,"(1227, 6, 1918, 1071)"
2025-03-06 03:23:09.965422,person,0.60,"(0, 228, 397, 1052)"
2025-03-06 03:23:09.965634,person,0.57,"(1158, 5, 1918, 1062)"
2025-03-06 03:23:10.063694,person,0.55,"(1093, 5, 1916, 1055)"
2025-03-06 03:23:10.137557,person,0.71,"(6, 2, 1904, 1071)"
2025-03-06 03:23:10.137900,person,0.62,"(884, 4, 1917, 1061)"
2025-03-06 03:23:10.249882,person,0.87,"(867, 4, 1917, 1064)"
2025-03-06 03:23:10.336238,person,0.84,"(764, 3, 1920, 1067)"
2025-03-06 03:23:10.406213,person,0.86,"(680, 8, 1919, 1067)"
2025-03-06 03:23:10.471648,person,0.91,"(622, 8, 1891, 1066)"
2025-03-06 03:23:10.535156,person,0.92,"(583, 56, 1863, 1068)"
2025-03-06 03:23:10.600067,person,0.92,"(571, 131, 1781, 1069)"
2025-03-06 03:23:10.685027,person,0.93,"(570, 178, 1789, 1069)"
2025-03-06 03:23:10.750791,person,0.93,"(592, 186, 1809, 1070)"
2025-03-06 03:23:10.823331,person,0.92,"(601, 181, 1822, 1070)"
2025-03-06 03:23:10.927513,person,0.93,"(603, 175, 1821, 1069)"
2025-03-06 03:23:10.981538,person,0.91,"(606, 165, 1827, 1069)"
2025-03-06 03:23:11.070359,person,0.93,"(614, 156, 1837, 1069)"
2025-03-06 03:23:11.134580,person,0.93,"(613, 153, 1834, 1069)"
2025-03-06 03:23:11.202186,person,0.93,"(614, 156, 1844, 1068)"
2025-03-06 03:23:11.271941,person,0.93,"(618, 157, 1838, 1069)"
2025-03-06 03:23:12.549005,person,0.94,"(632, 166, 1835, 1069)"
2025-03-06 03:23:12.633128,person,0.94,"(632, 167, 1842, 1069)"
2025-03-06 03:23:12.697476,person,0.94,"(634, 166, 1845, 1070)"
2025-03-06 03:23:12.763388,person,0.94,"(635, 166, 1846, 1070)"
2025-03-06 03:23:12.835136,person,0.94,"(633, 165, 1848, 1069)"
2025-03-06 03:23:12.899826,person,0.94,"(634, 166, 1844, 1070)"
2025-03-06 03:23:12.977178,person,0.94,"(634, 167, 1839, 1069)"
2025-03-06 03:23:13.085909,person,0.94,"(634, 166, 1841, 1069)"
